Route,Location,URL,Avg Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude,votes
Tall Cool One,Tectonic Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106189887/tall-cool-one,2.5,Sport,5.9,1,60.0,37.7301,-83.6318,275
Owgli Mowgli,Indy Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111316758/owgli-mowgli,1.0,Trad,5.8-,1,40.0,37.7282,-83.6353,4
Face Up to That Arete,Indy Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107807510/face-up-to-that-arete,1.6,Sport,5.8,1,35.0,37.7282,-83.6353,36
Dirty Old Men,The Sanctuary > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107360940/dirty-old-men,2.3,Trad,5.8+,1,80.0,37.73135,-83.63396999999999,3
First Fall,The Sanctuary > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106128420/first-fall,3.1,Trad,5.9,1,60.0,37.73135,-83.63396999999999,25
Crack 'n Up,Inner Sanctum > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113861254/crack-n-up,1.5,Trad,5.7,1,50.0,37.73203,-83.63337,2
Cybersex,Inner Sanctum > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113861284/cybersex,2.0,Trad,5.7,1,65.0,37.73203,-83.63337,1
Quaquaversal Crack,Inner Sanctum > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/108687127/quaquaversal-crack,2.0,Trad,5.8+,1,65.0,37.73203,-83.63337,3
Netizen Hacktivist,Inner Sanctum > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106579695/netizen-hacktivist,2.5,Sport,5.9+,1,60.0,37.73203,-83.63337,70
Brain Stem,Johnny's Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106598508/brain-stem,1.1,Trad,5.7,1,40.0,37.72961,-83.63208,8
Climbing with Crowbars,Johnny's Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106598499/climbing-with-crowbars,1.3,Trad,5.7+,1,50.0,37.72961,-83.63208,8
Mental Affair,Johnny's Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113861322/mental-affair,1.0,Trad,5.8,1,45.0,37.72961,-83.63208,1
Thanks Holly,Johnny's Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106272484/thanks-holly,2.0,Sport,5.8,1,45.0,37.72961,-83.63208,145
2 Chicken Butts,Johnny's Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106272501/2-chicken-butts,1.9,Sport,5.9,1,45.0,37.72961,-83.63208,97
Tradmill,Washboard Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106417258/tradmill,2.0,Trad,5.7,1,40.0,37.72738,-83.62942,25
Sierra's Travels,Washboard Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111712932/sierras-travels,1.5,Trad,5.9,1,45.0,37.72738,-83.62942,2
Call of the Wild,The Hideout > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107640216/call-of-the-wild,2.8,Trad,5.7,1,80.0,37.73189,-83.63725,68
Shock and Awe,The Hideout > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106789874/shock-and-awe,3.2,Trad,5.7,1,95.0,37.73189,-83.63725,83
International Route of Pancakes,The Hideout > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106580234/international-route-of-pancakes,1.5,Sport,5.8,1,35.0,37.73189,-83.63725,101
Born Again Christian,The Hideout > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/112522371/born-again-christian,2.0,Trad,5.8,1,50.0,37.73189,-83.63725,3
Roof Crack,The Hideout > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113861148/roof-crack,1.0,Trad,5.8+,1,40.0,37.73189,-83.63725,1
Old School,The Hideout > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111713375/old-school,3.0,Trad,5.8+,1,60.0,37.73189,-83.63725,4
Dance of the Druids,The Hideout > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107255588/dance-of-the-druids,2.3,Sport,5.9,1,60.0,37.73189,-83.63725,97
La Escalada,The Great Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106580266/la-escalada,2.0,Sport,5.6,1,70.0,37.73288,-83.63750999999999,159
Glory and Consequence,The Great Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106580249/glory-and-consequence,2.3,Sport,5.7+,1,50.0,37.73288,-83.63750999999999,238
Ledgends of Limonite,The Great Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106580254/ledgends-of-limonite,2.0,Sport,5.8,1,55.0,37.73288,-83.63750999999999,101
Weapons of Mass Deception,The Great Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106915646/weapons-of-mass-deception,1.8,Trad,5.9,1,85.0,37.73288,-83.63750999999999,9
Little T-Bone,The Great Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106915658/little-t-bone,2.8,Trad,5.9,1,75.0,37.73288,-83.63750999999999,45
Lula Mae,The Boneyard > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107203308/lula-mae,2.0,Trad,5.6,1,25.0,37.73135,-83.63968,12
Winona,The Boneyard > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/108387039/winona,1.6,Trad,5.7,1,45.0,37.73135,-83.63968,8
Oink! Oink!,The Boneyard > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107203285/oink-oink,2.5,Trad,5.8,1,40.0,37.73135,-83.63968,32
Abby Gabby Goo,The Boneyard > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107203314/abby-gabby-goo,1.4,Sport,5.8,1,30.0,37.73135,-83.63968,27
Hijacked Project,The Boneyard > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106930963/hijacked-project,2.3,Sport,5.9,1,47.0,37.73135,-83.63968,39
One-Armed Bandit,The Boneyard > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106937674/one-armed-bandit,2.5,Sport,5.9,1,80.0,37.73135,-83.63968,141
Stealing Melinda,The Boneyard > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107203301/stealing-melinda,2.1,Sport,5.9,1,25.0,37.73135,-83.63968,42
Cindarella,The Boneyard > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106937656/cindarella,2.0,Sport,5.9+,1,80.0,37.73135,-83.63968,152
Kate's 1st Trad Lead,Practice Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106792394/kates-1st-trad-lead,1.1,Trad,5.1,1,20.0,37.7275,-83.6278,35
Slither and Squeeze,Practice Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106792369/slither-and-squeeze,1.2,Trad,5.2,1,20.0,37.7275,-83.6278,18
Dragon's Tail,Practice Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107121323/dragons-tail,1.9,Trad,5.3,1,60.0,37.7275,-83.6278,28
Acrophobiacs Anonymous,Practice Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106792383/acrophobiacs-anonymous,1.5,Sport,5.4,1,25.0,37.7275,-83.6278,89
Sweet and Sour,Practice Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106817486/sweet-and-sour,1.9,Trad,5.5,1,20.0,37.7275,-83.6278,55
Yu Stin Ki Pu,Practice Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106793318/yu-stin-ki-pu,1.6,Sport,5.6,1,20.0,37.7275,-83.6278,103
Dragon's Mouth,Practice Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107640368/dragons-mouth,2.6,Sport,5.7,1,40.0,37.7275,-83.6278,69
Slabalito,Practice Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106793304/slabalito,1.1,Sport,5.7,1,20.0,37.7275,-83.6278,71
Ai Bang Mai Fa Kin Ni,Practice Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106793328/ai-bang-mai-fa-kin-ni,1.9,Sport,5.7,1,25.0,37.7275,-83.6278,72
A Happy Ending,Practice Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111712962/a-happy-ending,1.0,Sport,5.7,1,40.0,37.7275,-83.6278,5
Short and Sweet,Practice Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106767080/short-and-sweet,1.9,Trad,5.7,1,20.0,37.7275,-83.6278,63
Shawty,Practice Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106793348/shawty,1.5,Sport,5.8,1,20.0,37.7275,-83.6278,57
Crescendo,Practice Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107121352/crescendo,2.3,Sport,5.8+,1,40.0,37.7275,-83.6278,53
Mercenary of the Mandarin Chicken,Practice Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106793339/mercenary-of-the-mandarin-chicken,1.9,Sport,5.9,1,25.0,37.7275,-83.6278,56
Low Exposure,Practice Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106792402/low-exposure,1.6,Sport,5.9,1,25.0,37.7275,-83.6278,73
Another One Fights the Rust,Practice Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111712953/another-one-fights-the-rust,1.5,Trad,5.9+,1,35.0,37.7275,-83.6278,4
Ear Drops,"Great Arch, The > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106799739/ear-drops,2.1,Trad,5.8+ PG13,1,85.0,37.73468,-83.63843,7
Dyn-O-Mite,"Great Arch, The > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106773955/dyn-o-mite,2.7,Sport,5.9-,1,85.0,37.73468,-83.63843,182
Ear Ache,"Great Arch, The > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113861126/ear-ache,3.0,Trad,5.9,1,50.0,37.73468,-83.63843,5
Go West,Slab City > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106817493/go-west,2.6,Trad,5.7,1,70.0,37.734,-83.64101,16
Quicksilver,The Arsenal > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111596341/quicksilver,2.5,Trad,5.8,1,70.0,37.73348,-83.63984,4
Chicken Little Loves Abubu,The Arsenal > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107203006/chicken-little-loves-abubu,1.0,Trad,5.9-,1,50.0,37.73348,-83.63984,2
Mossy Mayhem,Sunbeam Buttress > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/114369592/mossy-mayhem,0.0,Trad,5.1 PG13,1,30.0,37.7351,-83.6371,1
Trekker of the Treacherous,Sunbeam Buttress > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/114369607/trekker-of-the-treacherous,0.0,Trad,5.4,1,40.0,37.7351,-83.6371,1
Where's My Chisel,Sunbeam Buttress > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107855115/wheres-my-chisel,0.4,Sport,5.9,1,35.0,37.7351,-83.6371,20
Backstabber,Sunbeam Buttress > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107855134/backstabber,2.0,Sport,5.9,1,40.0,37.7351,-83.6371,75
The Giver,Bibliothek > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113131538/the-giver,0.0,Trad,5.6,1,45.0,37.730340000000005,-83.64058,1
A Prayer for Owen Meany,Bibliothek > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/109914935/a-prayer-for-owen-meany,1.0,Trad,5.6,1,30.0,37.730340000000005,-83.64058,4
Unhappy Feet,Land Before Time Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107699042/unhappy-feet,1.5,Trad,5.5,1,20.0,37.72435,-83.63078,2
Basilisk,Land Before Time Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106973554/basilisk,1.3,Sport,5.7,1,25.0,37.72435,-83.63078,99
Coprolite,Land Before Time Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106973561/coprolite,1.1,Sport,5.8-,1,25.0,37.72435,-83.63078,76
Prehistoric Extermination,Land Before Time Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106968591/prehistoric-extermination,3.0,Sport,5.8,1,50.0,37.72435,-83.63078,260
Ryanosaurus,Land Before Time Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106968604/ryanosaurus,2.9,Sport,5.9,1,50.0,37.72435,-83.63078,204
Neanderfall,Land Before Time Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106968665/neanderfall,2.0,Sport,5.9,1,50.0,37.72435,-83.63078,51
Harvey,Animal Crackers Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107124339/harvey,2.1,Sport,5.7,2,80.0,37.73064,-83.63911,123
Rikki Tikki Tavi,Animal Crackers Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107124313/rikki-tikki-tavi,2.0,Sport,5.8,1,5.0,37.73064,-83.63911,119
Panda Bear,Animal Crackers Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107124319/panda-bear,1.8,Sport,5.8,1,45.0,37.73064,-83.63911,80
Casey,Animal Crackers Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107124345/casey,2.1,Sport,5.8,1,75.0,37.73064,-83.63911,105
24 Hour Bug,Animal Crackers Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107124350/24-hour-bug,1.7,Trad,5.8,1,45.0,37.73064,-83.63911,7
Primortal Nonsence,Coyote Cliff > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113861021/primortal-nonsence,1.0,TR,5.4,1,40.0,37.7356,-83.64148,1
Hiking Boot Highway,Coyote Cliff > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113861049/hiking-boot-highway,1.0,Trad,5.5,1,40.0,37.7356,-83.64148,1
Manteleer,Coyote Cliff > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107203510/manteleer,2.6,Sport,5.9+,1,70.0,37.7356,-83.64148,32
Oddballs,The Fire Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107203560/oddballs,1.0,"Trad, Sport",5.8+,1,60.0,37.735,-83.6426,2
Parks and Rec,Guide Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107204414/parks-and-rec,1.5,Sport,5.7,1,25.0,37.7258,-83.6296,20
Fear of Commitment,Guide Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107204424/fear-of-commitment,1.6,Sport,5.7,1,25.0,37.7258,-83.6296,55
The Archeologist,Guide Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107204428/the-archeologist,1.6,Sport,5.7,1,25.0,37.7258,-83.6296,40
Irish Mud,Guide Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107204420/irish-mud,1.7,Sport,5.8-,1,25.0,37.7258,-83.6296,37
Mona Lisa Crack,Guide Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107205260/mona-lisa-crack,2.6,Sport,5.8-,1,45.0,37.7258,-83.6296,66
Built for Life,Guide Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107205256/built-for-life,2.1,Sport,5.8,1,50.0,37.7258,-83.6296,46
Child's Play,Recess Rock > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113514587/childs-play,2.4,"Sport, TR",5.3,1,25.0,37.7248,-83.62899,10
School of Rock,Recess Rock > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113514753/school-of-rock,2.1,"Sport, TR",5.4,1,25.0,37.7248,-83.62899,8
T's Knobs,Recess Rock > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113514692/ts-knobs,1.8,"Sport, TR",5.4,1,25.0,37.7248,-83.62899,8
Who Pooped the Playground,Recess Rock > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113514800/who-pooped-the-playground,2.1,"Sport, TR",5.5,1,25.0,37.7248,-83.62899,9
Grandma's Rocker,Front Porch Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113540711/grandmas-rocker,1.6,"Sport, TR",5.4,1,25.0,37.72317,-83.6318,7
Porch Potato,Front Porch Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113540730/porch-potato,2.0,"Sport, TR",5.4,1,25.0,37.72317,-83.6318,7
Dripity Dew Da,Front Porch Wall > Muir Valley > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113540740/dripity-dew-da,2.0,"Sport, TR",5.4,1,25.0,37.72317,-83.6318,7
Hmmm,Torrent Falls > Red River Gorge > Kentucky,https://www.mountainproject.com/route/108105789/hmmm,1.7,Trad,5.2,1,50.0,37.72,-83.66294,3
Dream of a Bee,Torrent Falls > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107321345/dream-of-a-bee,2.0,Sport,5.8,1,50.0,37.72,-83.66294,27
Cordelia,Torrent Falls > Red River Gorge > Kentucky,https://www.mountainproject.com/route/107639451/cordelia,2.1,Sport,5.8,1,50.0,37.72,-83.66294,22
Tourist Trap,Torrent Falls > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106937723/tourist-trap,2.9,Sport,5.9,1,80.0,37.72,-83.66294,30
"Wadcutter AKA ""Gumby Killer""",Torrent Falls > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105870283/wadcutter-aka-gumby-killer,2.4,Sport,5.9+,1,50.0,37.72,-83.66294,70
Put Me In The Zoo,The Old Zoo > The Zoo > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105918073/put-me-in-the-zoo,2.4,Sport,5.9+,1,70.0,37.73387,-83.66162,140
Can of Biscuits,Bird Cage Sector > The Zoo > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111219104/can-of-biscuits,2.8,Trad,5.4 PG13,1,50.0,37.73488,-83.66201,5
Gunner,Bird Cage Sector > The Zoo > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111219150/gunner,2.2,Sport,5.9,1,75.0,37.73488,-83.66201,36
Tickle Me Elmo,Gun Crag > Red River Gorge > Kentucky,https://www.mountainproject.com/route/106837567/tickle-me-elmo,1.0,"Trad, TR",5.8-,1,50.0,37.7482,-83.66855,1
You Might Be a Redneck,Gun Crag > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105869993/you-might-be-a-redneck,2.0,Trad,5.8+,1,50.0,37.7482,-83.66855,1
The Jolly Roger,The Amusement Park > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105869502/the-jolly-roger,3.0,Sport,5.6,1,65.0,37.7842,-83.6824,1
Mountain View Drive-In,The Amusement Park > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105869516/mountain-view-drive-in,1.0,Sport,5.7+,1,45.0,37.7842,-83.6824,1
All Cracked Up,The Amusement Park > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105869528/all-cracked-up,1.0,Trad,5.9-,2,70.0,37.7842,-83.6824,1
Foggy Mountain Breakdown,The Amusement Park > Red River Gorge > Kentucky,https://www.mountainproject.com/route/105869511/foggy-mountain-breakdown,2.0,Sport,5.9+,1,45.0,37.7842,-83.6824,1
